,Quarto,Tempo,placar_casa,placar_visitante,Time,Indicador,Nome
0,4,00:00,69,89, ,fim_partida,
1,4,00:22,69,89,BAU,RD,Robert Day
2,4,00:22,69,89,PIN,2_Pts_T,Kurtz
3,4,00:35,69,89,PIN,substituicao_sai,Felipe
4,4,00:35,69,89,PIN,substituicao_entra,J Campos
5,4,00:35,69,89,PIN,FR,Humberto
6,4,00:35,69,89,BAU,FC_O,Mathias
7,4,00:45,69,89,PIN,substituicao_entra,Kurtz
8,4,00:45,69,89,PIN,substituicao_sai,Toledo
9,4,00:45,69,89,BAU,BR,Bauru
10,4,00:45,69,89,PIN,ER,Humberto
11,4,00:58,69,89,BAU,2_Pts_C,Robert Day
12,4,00:58,69,87,BAU,AS,R Fischer
13,4,01:03,69,87,BAU,BR,R Fischer
14,4,01:03,69,87,PIN,ER,Toledo
15,4,01:14,69,87,BAU,2_Pts_C,Murilo
16,4,01:33,69,85,PIN,2_Pts_C,Toledo
17,4,01:37,67,85,PIN,RD,Ted Simões
18,4,01:37,67,85,BAU,2_Pts_T,Murilo
19,4,02:02,67,85,PIN,3_Pts_C,Jason Smith
20,4,02:02,64,85,PIN,AS,Toledo
21,4,02:08,64,85,PIN,RD,Toledo
22,4,02:08,64,85,BAU,3_Pts_T,Robert Day
23,4,02:32,64,85,BAU,RD,Mathias
24,4,02:32,64,85,PIN,3_Pts_T,Ted Simões
25,4,02:36,64,85,PIN,RD,Jason Smith
26,4,02:36,64,85,BAU,2_Pts_T,R Fischer
27,4,03:40,64,85,PIN,LL_Pts_C,Jason Smith
28,4,03:40,63,85,PIN,AS,Felipe
29,4,03:40,63,85,PIN,LL_Pts_C,Jason Smith
30,4,03:40,62,85,PIN,FR,Jason Smith
31,4,03:40,62,85,BAU,FC,R Fischer
32,4,03:44,62,85,PIN,RD,Felipe
33,4,03:44,62,85,BAU,2_Pts_T,Robert Day
34,4,04:07,62,85,PIN,3_Pts_C,Jason Smith
35,4,04:07,59,85,PIN,AS,Toledo
36,4,04:15,59,85,BAU,2_Pts_C,Mathias
37,4,04:27,59,83,PIN,3_Pts_C,Jason Smith
